Управление ЖКХ администрации города Ессентуки,Ессентуки,Ессентуки,2626030460,1022601222665
"ГБУЗ СК ""Советская РБ""",Зеленокумск,Советский,2619009274,1022601008935
"ГБУЗ СК ""Курская РБ""",станица Курская,Курский,2612017565,1022600825653
"ГБУЗ СК ""Туркменская РБ""",село Летняя Ставка,Туркменский,2622001927,1022602428221
Отдел образования АИМР СК,Ипатово,Ипатовский,2608010359,1042600490130
"ГБУЗ СК ""Краевой центр СВМП №1""",Буденновск,Буденновский,2624028635,1052600676688
Управление труда и занятости населения  ,Ессентуки,Ессентуки,2626041335,1092650002411
УАиГ администрации ГГО СК,Георгиевск,Георгиевский,2625067309,1172651014766
МКОУ СОШ №4 село  Золотаревка,село Золотаревка,Ипатовский,2608008367,1022602621227
"ГБУЗ СК ""ПГСИБ""",Пятигорск,Пятигорск,2632056900,1022601619479
"ГБУЗ СК ""ГКДСП"" г. Ставрополя",Ставрополь,Ставрополь,2634067584,1052604276262
"ГБУЗ СК ""ГККДП"" г. Ставрополя",Ставрополь,Ставрополь,2634051753,1022601977012
"ГБУЗ СК ""Городская поликлиника №2"" г. Железноводска",Железноводск,Железноводск,2627012753,1022603429023
"ГАУЗ СК ""Стоматологическая поликлиника"" г. Нефтекумск",Нефтекумск,Нефтекумский,2614018081,1022600873217
"ГКДОУ ""Детский сад №4 ""Берегея""",Георгиевск,Георгиевский,2625014018,1022601167137
Отдел имущества АТМР СК,село  Летняя Ставка,Туркменский,2622004452,1042600436020
"МУ ""УИО г. Пятигорска""",Пятигорск,Пятигорск,2632005649,1022601615849
"ГБУЗ СК ""Минераловодский МРД""",Минеральные Воды,Минераловодский ,2630031629,1022601454369
"ГБУЗ СК ""СККБ""",Ставрополь,Ставрополь,2633001171,1022601995833
"ГБУК СК ""Пятигорский музей""",Пятигорск,Пятигорск,2632035080,1022601626882
Отдел физической культуры и спорта администрации г. Лермонтова,Лермонтов,Лермонтов,2629005416,1022603427219
"ГКУ ""Дивенское лесничество""",село Дивное,Апанасенковский,2602006405,1082643000208
"МКУ ""МУЦ г. Ессентуки""",Ессентуки,Ессентуки,2626046333,1172651005097
Управление образования АПМР СК,станица Ессентукская,Предгорный ,2618017787,1042600042748
Совет депутатов МО Ессентукский с/с,станица Ессентукская,Предгорный ,2618010887,1032600261264
МКОУ СОШ №7 посело  Советское Руно,поселок Советское Руно,Ипатовский,2608008261,1022602621766
Администрация Юцкого с/с,село Юца,Предгорный ,2618011136,1022600964308
"ГБУЗ СК ""Ессентукская городская детская больница""",Ессентуки,Ессентуки,2626030421,1022601222445
"МКУ ""МЦБ Предгорного района""",станица Ессентукская,Предгорный ,2618022610,1172651004800
"МКУ ""МФЦ"" города Невинномысска",Невинномысск,Невинномысск,2631031822,1142651051124
Администрация муниципального образования Высоцкого сельсовета,село Высоцкое,Петровский,2617007426,1022600938777
Отдел образования администрации города Лермонтова,Лермонтов,Лермонтов,2629000288,1022603425250
МКОУ СОШ № 19 аул Юсуп-Кулакский,аул Юсуп-Кулакский,Ипатовский,2608008215,1022602621821
"МКУ ""Новоблагодарненское""",село  Новоблагодарное,Предгорный ,2618800490,1112651036508
"ГБУЗ СК ""Труновская РБ""",село Донское,Труновский,2621005090,1022603020505
"ГБУЗ СК ""СККПЦ""",Ставрополь,Ставрополь,2633002721,1022601956002
Управление труда и занятости населения  ,Изобильный,Изобильненский,2607021799,1092607000474
Совет Петровского муниципального района Ставропольского края,Светлоград,Петровский,2617011380,1042600489205
Государственная инспекция труда в Ставропольском крае,Ставрополь,Ставрополь,2636022162,1022601972282
"МКУ ""Централизованная бухгалтерия ПМР СК""",Светлоград,Петровский,2617014021,1162651058680
Управление образования ГГО СК,Георгиевск,Георгиевский,2625022354,1022601165795
Администрация муниципального образования села Шведино Петровского района Ставропольского края,село Шведино,Петровский,2617007521,1022600939327
"МБОУ ""СОШ №16""",село  Дубовка,Шпаковский,2623011413,1022603022661
"ГКУ СК ""ИФ СК""",Ставрополь,Ставрополь,2630031820,1022601458186
Администрация муниципального образования Дон-Балковского сельсовета Петровского района Ставропольско,село  Донская балка,Петровский,2617006743,1022600938524
Отдел культуры АШМР СК,Михайловск,Шпаковский,2623801010,1122651000724
МКОУ СОШ № 8 село  Тахта,село  Тахта,Ипатовский,2608008159,1022602621612
МКОУ СОШ № 18 село  Добровольное,село Добровольное,Ипатовский,2608008455,1022602625308
"ГКУ ""ЦЗН Левокумского района""",село Левокумское,Левокумский,2613008041,1022603225347
Отдел имущественных и земельных отношений администрации Красногвардейского муниципального района Ста,село Красногвардейское,Красногвардейский,2611008342,1092644000130
МБОУ СОШ № 9 село  Кевсала,село Кевсала,Ипатовский,2608008399,1022602623394
МБОУ СОШ № 2 село  Большая Джалга,село Большая Джалга,Ипатовский,2608009000,1022602621865
МКОУ СОШ № 5 посело  Красочный,поселок Красочный,Ипатовский,2608008381,1022602624186
МКОУ ООШ №3 село  Большая Джалга,село Большая Джалга,Ипатовский,2608008409,1022602625033
"ГКУЗ СК ""КД Санаторий ""Солнечный""",поселок Иноземцево,Железноводск,2627013066,1022603429419
МК ДОУ д/с № 20 село  Бурукшун,село Бурукшун,Ипатовский,2608008092,1022602621645
"МБДОУ д/с № 5 ""Ручеёк"" города Ипатово Ипатовского района Ставропольского края",Ипатово,Ипатовский,2608008014,1022602624208
"МБДОУ д/с № 28 ""Радуга"" г. Ипатово",Ипатово,Ипатовский,2608000907,1152651003988
МКОУ СОШ № 15 село  Лиман,село Лиман,Ипатовский,2608008494,1022602621800
МК ДОУ д/с № 26 село  Золотаревка,село  Золотаревка,Ипатовский,2608800244,1112651031613
МК ДОУ д/с № 21 село Тахта,село  Тахта,Ипатовский,2608008279,1022602621513
Администрация города-курорта Кисловодска,Кисловодск,Кисловодск,2628016302,1022601316418
УАиГ Предгорного района,станица Ессентукская,Предгорный ,2618021543,1152651012690
МКОУ СОШ № 10 поселок  Большевик,поселок Большевик,Ипатовский,2608005687,1022602621304
МК ДОУ д/с № 24 село  Лесная Дача,село Лесная Дача,Ипатовский,2608011225,1072643000132
МК ДОУ д/с №25 поселок  Большевик,поселок Большевик,Ипатовский,2608011786,1092643000010
МК ДОУ д/с № 8 село  Большая Джалга,село Большая Джалга,Ипатовский,2608008053,1022602624670
МК ДОУ д/с № 11 село  Красная Поляна,село  Красная Поляна,Ипатовский,2608008286,1022602626276
МК ДОУ д/с № 12 село  Родники,село Родники,Ипатовский,2608008310,1022602623966
МК ДОУ д/с № 19 село  Октябрьского,село  Октябрьское,Ипатовский,2608008303,1022602621854
МК ДОУ д/с № 16 село  Добровольное,село  Добровольное,Ипатовский,2608009459,1022602621381
МК ДОУ д/с № 13 аула Малый Барханчак,аул Малый Барханчак,Ипатовский,2608008254,1022602623284
"МБ ДОУ ЦРР-д/с № 7 ""Дюймовочка"" г. Ипатово",Ипатово,Ипатовский,2608008046,1022602623988
МК ДОУ д/с № 23 посело  Красочный,поселок Красочный,Ипатовский,2608010197,1042600480471
МКОУ СОШ № 16 аул Малый Барханчак,аул Малый Барханчак,Ипатовский,2608008198,1022602621788
МКОУ СОШ № 3 село  Октябрьское,село  Октябрьское,Ипатовский,2608008134,1022602623120
Администрация муниципального образования поселка Новокумского Левокумского района Ставропольского кр,поселок  Новокумский,Левокумский,2613007425,1022603223170
МКОУ СОШ № 20 село  Красная Поляна,село Красная Поляна,Ипатовский,2608008504,1022602625154
"МБ ДОУ д/с № 3 ""Ласточка"" г. Ипатово",Ипатово,Ипатовский,2608007998,1022602624000
"МБ ДОУ д/с № 4 ""Берёзка"" г. Ипатово",Ипатово,Ипатовский,2608008007,1022602623977
"МБДОУ ЦРР - д/с № 1 ""Светлячок"" г. Ипатово",Ипатово,Ипатовский,2608007966,1022602623999
"МБ ДОУ д/с № 6 ""Сказка"" г. Ипатово",Ипатово,Ипатовский,2608008021,1022602623944
МК ДОУ д/с № 17 село  Первомайское,село  Первомайское,Ипатовский,2608008328,1022602623031
МК ДОУ д/с № 14 поселок  Софиевский Городок,поселок  Софиевский Городок,Ипатовский,2608008247,1022602623955
"МБ ДОУ д/с № 18 ""Непоседа"" г. Ипатово",Ипатово,Ипатовский,2608800237,1112651031602
"МБ ДОУ д/с № 2 ""Огонек"" г. Ипатово",Ипатово,Ипатовский,2608007973,1022602623933
МКОУ СОШ № 11 село  Первомайское,село Первомайское,Ипатовский,2608008705,1022602625297
МБОУ СОШ № 6 г. Ипатово,Ипатово,Ипатовский,2608008141,1022602621690
МБОУ СОШ № 1 г. Ипатово,Ипатово,Ипатовский,2608008127,1022602621744
МБОУ СОШ № 14 г. Ипатово,Ипатово,Ипатовский,2608008180,1022602621733
"МК ДОУ д/с № 27 ""Одуванчик"" аул Юсуп-Кулакский",аул Юсуп-Кулакский,Ипатовский,2608800413,1122651037112
МК ДОУ д/с №10 село  Лиман,село Лиман,Ипатовский,2608008078,1022602621689
МК ДОУ д/с № 22 село  Кевсала,село  Кевсала,Ипатовский,2608008102,1022602623042
МК ДОУ д/с № 15 посело  Советское Руно,поселок Советское Руно,Ипатовский,2608008085,1022602623152
"Государственное казенное учреждение ""Отдел по эксплуатации помещений Думы Ставропольского края""",Ставрополь,Ставрополь,2634045559,1022601984360
"МБУ ДО ""ДХШ"" г. Ипатово",Ипатово,Ипатовский,2608008744,1022602622316
МБОУ СОШ № 22 г. Ипатово,Ипатово,Ипатовский,2608011338,1072643000451
МКОУ СОШ № 17 село  Лесная Дача,село Лесная Дача,Ипатовский,2608008208,1022602625022
"ГБУ СК ""Кировская райСББЖ""",Новопавловск,Кировский,2609021561,1042600370010
МК ДОУ д/с № 9 поселок  Винодельненский,поселок Винодельненский,Ипатовский,2608008060,1022602626881
МБУ ДО ЦДО Ипатовского района,Ипатово,Ипатовский,2608011916,1102643000107
Финансовое управление ,станица Курская,Курский,2612018978,1052600370547
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №23""",Невинномысск,Невинномысск,2631003695,1032601990651
Комитет по труду и социальной поддержке населения администрации города Невинномысска,Невинномысск,Невинномысск,2631038017,1082648002436
ГБПОУ ЛРМК,Лермонтов,Лермонтов,2629000344,1022603426251
ГБПОУ ССТ,Ставрополь,Ставрополь,2634012465,1022601974757
"МКУ ""МЦБ""",село Донское,Труновский,2621016744,1162651075465
Комитет имущественных отношений администрации города-курорта Кисловодска,Кисловодск,Кисловодск,2628009601,1022601311281
"МКУ ""МФЦ КР""",село Красногвардейское,Красногвардейский,2611700585,1132651031094
"ГБУ СК ""СТЦ ""Лукоморье""",Буденновск,Буденновский,2624034371,1172651003777
Администрация ТМР СК,село Летняя Ставка,Туркменский,2622004420,1042600435393
"ГКУ ""ЦЗН Андроповского района""",село  Курсавка,Андроповский ,2603009166,1022603625604
"ГКУ СО ""Степновский СРЦН""",поселок Новоиргаклинский,Степновский,2620005757,1022602225777
Администрация города Будённовска,Буденновск,Буденновский,2624800080,1102651003421
МКОУ СОШ №10,село  Донская Балка,Петровский,2617008677,1022600936962
МКОУ СОШ №16,поселок Рогатая балка,Петровский,2617008652,1022600937480
ГБПОУ ЖХСТ,поселок Иноземцево,Железноводск,2627012954,1022603424359
"ГКУ ""ЦЗН Александровского района""",село Александровское,Александровский ,2601005423,1022600507643
"ГБУ СК ""ЦБОФКС""",Ставрополь,Ставрополь,2635225956,1172651003766
"ГБУЗ СК ""ГКБ №3"" г. Ставрополя",Ставрополь,Ставрополь,2633001950,1022601993754
"ГБУЗ СК ""ЕГССМП""",Ессентуки,Ессентуки,2626030372,1022601221411
МКОУ СОШ № 19,село Шведино,Петровский,2617008780,1022600937215
Комитет имущественных и земельных отношений администрации Шпаковского муниципального района Ставропо,Михайловск,Шпаковский,2623018056,1042600631215
МКОУ СОШ №11,село  Константиновское,Петровский,2617008772,1022600936687
МКОУ СОШ №15,поселок Прикалаусский,Петровский,2617008701,1022600936698
Администрация МО село  Рагули АР,село Рагули,Апанасенковский,2602004990,1022602623625
Управление труда и занятости населения  ,село  Курсавка,Андроповский ,2603011119,1092648002138
МБОУ СОШ №4,Светлоград,Петровский,2617008638,1022600936907
МКОУ СОШ №18,село  Шангала,Петровский,2617008726,1022600937072
МКОУ СОШ №17,село  Сухая Буйвола,Петровский,2617008660,1022600937127
МКОУ СОШ №7,Светлоград,Петровский,2617008606,1022600937061
МКОУ СОШ №13,село  Ореховка,Петровский,2617008691,1022600936533
МКОУ СОШ № 14,село  Просянка,Петровский,2617008758,1022600936566
"ГБУСО ""Психологический центр""",Ставрополь,Ставрополь,2634042043,1022601988837
"ГБУЗ СК ""ПМОД""",Пятигорск,Пятигорск,2632094663,1092635004208
Управление труда и занятости населения  ,Михайловск,Шпаковский,2623024476,1092645001206
СКИРО ПК и ПРО,Ставрополь,Ставрополь,2634015890,1022601989926
"НО СК ""Фонд капитального ремонта""",Ставрополь,Ставрополь,2636808125,1132651033140
"ГКУ ""ЦЗН Ипатовского района""",Ипатово,Ипатовский,2608009032,1022602620941
Финансовое управление ,станица Ессентукская,Предгорный ,2618017843,1042600042836
"ГБУЗ СК ""Степновская РБ""",село Степное,Степновский,2620001350,1022602228131
"ГБУЗ СК ""ГДП №1"" г. Ставрополя",Ставрополь,Ставрополь,2633005313,1022601966287
"ГКУ ""Ставропольский СИКЦ""",Ставрополь,Ставрополь,2634056367,1032600932660
"ГБУЗ СК ""ККНД""",Ставрополь,Ставрополь,2633001647,1022601951998
Администрация Буденновского муниципального района,Буденновск,Буденновский,2624028360,1042600684873
"ГАУ СК ""Ставропольское телевидение""",Ставрополь,Ставрополь,2636207413,1152651007926
ГКУ СК УКС,Ставрополь,Ставрополь,2634091636,1152651002503
"ГКСУВУ ""Горнозаводская специальная общеобразовательная школа закрытого типа""",село Горнозаводское,Кировский,2609007912,1022602220662
МКОУ СОШ №8,село Благодатное,Петровский,2617008645,1022600936786
"ГКУ ""Санаторный детский дом № 12""",Ставрополь,Ставрополь,2636021426,1022601974185
"ГКУ ""Детский дом (смешанный) №17""",село  Толстово-Васюковское,Буденновский,2624027864,1042600671640
"ГКУ СК ""Межведомственный центр бухгалтерского обслуживания""",Ставрополь,Ставрополь,2636212501,1162651076521
Отдел сельского хозяйства,село Александровское,Александровский ,2601008880,1062649000303
"ГКУ ""Ставропольвиноградплодопром""",Ставрополь,Ставрополь,2634061462,1042600278160
"ГКУ ""ЦЗН Грачевского района""",село Грачевка,Грачевский ,2606008587,1102645000028
Отдел образования администрации Труновского муниципального района Ставропольского края,село Донское,Труновский,2621000470,1052600610897
Администрация Труновского муниципального района Ставропольского края,село Донское,Труновский,2621000430,1042600630775
УГХА г. Железноводска,Железноводск,Железноводск,2627024653,1092647001413
Администрация Курсавского сельсовета,село  Курсавка,Андроповский ,2603006944,1022603626803
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №16""",станица Старопавловская,Кировский,2609018880,1022602222114
Управление труда и занятости населения  ,село Донское,Труновский,2621007429,1092645001195
Управление труда и занятости населения  ,Железноводск,Железноводск,2627007746,1022603426515
Управление образования,Железноводск,Железноводск,2627012545,1022603425448
"ГКУ ""Детский дом (смешанный) №15 ""Надежда""",поселок Новый Янкуль,Андроповский ,2603008934,1022603625550
"ГКУ ""Племцентр""",Ставрополь,Ставрополь,2634049095,1022601963834
"ГКУ ""ЦЗН г. Железноводска""",Железноводск,Железноводск,2627018240,1022603421367
"ГКУ ""ЦЗН г. Ессентуки""",Ессентуки,Ессентуки,2626028920,1022601221642
УАИГ,Минеральные Воды,Минераловодский ,2630046590,1152651028133
Адм. МО Журавского сельсовета,село Журавское,Новоселицкий,2616003764,1022602423260
"ГАУЗ СК ""Ессентукская городская стоматологическая поликлиника""",Ессентуки,Ессентуки,2626030446,1022601224469
"ГКУСО ""Андроповский СРЦН""",поселок Новый Янкуль,Андроповский ,2603009744,1032602002663
Комитет по муниципальной собственности города Ессентуки,Ессентуки,Ессентуки,2626012550,1022601224106
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа №22""",станица Незлобная,Георгиевский,2625023855,1022601166301
"ГКДОУ ""Детский сад №1 ""Радуга""",Новопавловск,Кировский,2609019964,1022602221630
"ГБУЗ СК ""Георгиевская ГДП""",Георгиевск,Георгиевский,2625024930,1022601165124
Управление по культуре и делам молодежи администрации ПМР СК,станица Ессентукская,Предгорный ,2618017723,1042600042550
АДМ МО СТ БОРГУСТАНСКАЯ ПРЕД Р/Н,станица Боргустанская,Предгорный ,2618010870,1022600964044
"ГБУЗ СК ""Незлобненская районная больница""",станица Незлобная,Георгиевский,2625031327,1052600083733
Представительство Правительства Ставропольского края при Правительстве Российской Федерации,Москва,Москва,7704725711,1097746245838
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №13""",поселок Малые Родники,Ипатовский,2608005119,1022602622162
"ГБУ СК ""Благодарненская райСББЖ""",Благодарный,Благодарненский,2605013344,1042600430047
Управление труда и занятости населения  ,Светлоград,Петровский,2617013691,1092643000416
"ГБУЗ СК ""Изобильненская РБ""",Изобильный,Изобильненский,2607011575,1022600667594
"ГКУ ""Детский дом (смешанный) №19""",Новопавловск,Кировский,2609014719,1022602222345
"ГКДОУ ""Детский сад №1 ""Ягодка""",Благодарный,Благодарненский,2605011298,1022602420488
Отдел имущественных и земельных отношений администрации Грачёвского МР,село Грачевка,Грачевский ,2606000683,1052600610941
"ГКУЗ СК ""Санаторий ""Ромашка""",Пятигорск,Пятигорск,2632033861,1022601631854
"ГБУЗ СК ""Георгиевская районная больница""",Георгиевск,Георгиевский,2625068302,1172651024094
"ГКУ ""Детский дом №1 ""Колосок""",село Нижняя Александровка,Минераловодский ,2630025174,1022601454490
"ГКУ ""Детский дом №2""",село Розовка,Минераловодский ,2630028707,1022601454402
"ГКУСО ""БСРЦН ""Гармония""",Благодарный,Благодарненский,2605013009,1022602423744
"ГАУ ДПО ""Центр повышения квалификации и профессиональной переподготовки работников социальной сферы""",Ставрополь,Ставрополь,2634098960,1162651080613
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №25""",село Красногвардейское,Красногвардейский,2611003746,1022602823726
"ГКУ ""Детский дом №24 ""Аврора""",станица Григорополисская,Новоалександровский,2615013079,1032601620622
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №7""",станица Александрийская,Георгиевский,2625012148,1022601165982
"ГБУЗ СК ""Предгорная РБ""",станица Ессентукская,Предгорный ,2618010703,1022600962240
"ГБУЗ СК ""КСТБ""",село Бурукшун,Ипатовский,2608003746,1022602621238
"ГБУК СК ""Музей-усадьба художника Н.А. Ярошенко""",Кисловодск,Кисловодск,2628016327,1022601312590
"МБУ ""АСС ПМР""",станица Ессентукская,Предгорный ,2618018068,1072650001049
"МКУ ""Центр""",станица Ессентукская,Предгорный ,2618021180,1112650000110
Отдел по спорту и ФК АПМР,станица Ессентукская,Предгорный ,2618018212,1052600034442
"ГКУ ""ЦЗН Шпаковского района""",Михайловск,Шпаковский,2623015048,1022603021781
"МБУ ""МФЦ г. Железноводска""",Железноводск,Железноводск,2627025865,1152651020433
Администрация муниципального образования поселок Мирный Предгорного района СК,поселок Мирный,Предгорный ,2618008782,1032600261352
"МКУК ""НСДК""",поселок Нежинский,Предгорный ,2618800532,1122651000845
Адм МО Нежинского с Предг,поселок Нежинский,Предгорный ,2618010929,1022600963109
"МКУ ""Благоустроенный поселок Нежинский""",поселок Нежинский,Предгорный ,2618800733,1122651015189
"ГБУК СК ""Театр оперетты""",Пятигорск,Пятигорск,2632022517,1022601628301
Управление по обеспечению деятельности мировых судей Ставропольского края,Ставрополь,Ставрополь,2634051915,1022601976429
КСП ПМР СК,станица Ессентукская,Предгорный ,2618800677,1122651011471
Совет Предгорного муниципального района Ставропольского края,станица Ессентукская,Предгорный ,2618016550,1042600041384
Управление труда и занятости населения  ,станица Ессентукская,Предгорный ,2618020349,1092650002367
АМО село  Апанасенковского АР СК,село Апанасенковское,Александровский ,2602005137,1022602624527
"ГКОУ ""С(к)ШИ №9 для детей-сирот""",село Падинское,Новоселицкий,2616006243,1022602424019
Администрация ГМР СК,Георгиевск,Георгиевский,2625030820,1042600074472
"ГКДОУ ""ДС №31 ""Сказка""",Невинномысск,Невинномысск,2631021969,1022603621226
Адм МО Суворовского с/с Предг,станица Суворовская,Предгорный ,2618010830,1022600963880
Контрольно-счетная палата города Лермонтова,Лермонтов,Лермонтов,2629010938,1092647000270
Управление труда и занятости населения  ,Благодарный,Благодарненский,2605015782,1092642000428
УИО и МК АПМР СК,станица Ессентукская,Предгорный ,2618021536,1152651012689
Администрация Красногвардейского муниципального района Ставропольского края,село Красногвардейское,Красногвардейский,2611003961,1042600553313
"ГБУЗ СК ""ГКБ СМП"" г.Ставрополя",Ставрополь,Ставрополь,2633001943,1022601980620
"ГАУЗ СК ""Георгиевская стоматологическая поликлиника""",Георгиевск,Георгиевский,2625013173,1022601163970
Администрация Ессентукского с/с,станица Ессентукская,Предгорный ,2618010894,1032600260835
"МКУ ""Ессентукское""",станица Ессентукская,Предгорный ,2618800370,1112651032339
ГКУ СК «Краевой центр»,Ставрополь,Ставрополь,2634804598,1122651000658
Ставропольский фонд развития промышленности,Ставрополь,Ставрополь,2636212533,1162651076829
Администрация Андроповского муниципального района Ставропольского края,село  Курсавка,Андроповский ,2603010130,1042600816983
Управление труда и занятости населения  ,Ипатово,Ипатовский,2608011881,1092643000427
"ГКУ ""Детский дом (смешанный) №32""",Пятигорск,Пятигорск,2632055738,1022601618896
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №2""",станица Барсуковская,Кочубеевский,2610005613,1022600768222
Администрация МО село  Долиновка,село Долиновка,Новоселицкий,2616004567,1022602423370
Администрация Этокского с/с,село Этока,Предгорный ,2618010975,1022600964066
Комитет муниципального заказа и торговли администрации города Ставрополя,Ставрополь,Ставрополь,2636023448,1022601955782
Администрация Пятигорского сельсовета Предгорного района Ставропольского края,поселок Пятигорский,Предгорный ,2618011217,1022600965496
"ГАУЗ СК ""ГСП"" г. Пятигорска",Пятигорск,Пятигорск,2632023172,1022601621570
Администрация Ленинского района города Ставрополя,Ставрополь,Ставрополь,2634055412,1022601953956
"ГБУК СК ""Ставропольский государственный музей-заповедник""",Ставрополь,Ставрополь,2636012848,1022601979289
Комитет культуры и молодежной политики администрации города Ставрополя,Ставрополь,Ставрополь,2636039039,1022601930031
Администрация Октябрьского района города Ставрополя,Ставрополь,Ставрополь,2636039744,1022601953923
Комитет образования администрации города Ставрополя,Ставрополь,Ставрополь,2636036366,1022601990498
Администрация Новоблагодарненского сельсовета,село  Новоблагодарное,Предгорный ,2618011175,1022600964000
ГКУ «ГосОМВА МСХ СК»,Ставрополь,Ставрополь,2636009130,1022601984459
"ГКУ СК ""Центр лицензирования""",Ставрополь,Ставрополь,2634016036,1022601993171
Ставропольская городская Дума,Ставрополь,Ставрополь,2636021698,1022601951921
"ГБУ СК ""Ессентукская горСББЖ""",Ессентуки,Ессентуки,2626032235,1042600110134
УСХ администрации Предгорного муниципального района Ставропольского края,станица Ессентукская,Предгорный ,2618017794,1042600042770
"ГБУ СК ""Андроповская райСББЖ""",село Курсавка,Андроповский ,2603009783,1042600800021
"ГБУК СК ГКАПиТ ""Ставрополье""",Ставрополь,Ставрополь,2634019083,1022601993611
"ГБУ СК ""РЦСП""",Ставрополь,Ставрополь,2635031220,1022601965572
Комитет труда и социальной защиты населения,Ставрополь,Ставрополь,2635130380,1092635016033
Администрация Промышленного района города Ставрополя,Ставрополь,Ставрополь,2635064890,1022601953978
ОИЗО АТМР СК,село Донское,Труновский,2621000455,1052600610699
Муниципальное учреждение «Центр молодёжных проектов»,Георгиевск,Георгиевский,2625800780,1122651000493
Комитет по делам ГО и ЧС администрации города Ставрополя,Ставрополь,Ставрополь,2635084575,1052604287625
АМО села Воздвиженского АРСК,село Воздвиженское,Апанасенковский,2602004944,1022602624329
Комитет по культуре и спорту администрации г.Георгиевска,Георгиевск,Георгиевский,2625024697,1022601170261
Финансовое управление ,Лермонтов,Лермонтов,2629008390,1022603425437
Администрация КМВ,Ессентуки,Ессентуки,2626009780,1022601226075
"ГКУ ""Автобаза ПСК""",Ставрополь,Ставрополь,2634036498,1022601945387
"ГБУК СК ""СКВП""",Ставрополь,Ставрополь,2633001774,1022601990564
Комитет Ставропольского края по делам архивов,Ставрополь,Ставрополь,2634043495,1022601938480
"МКУ ""МФЦ в Предгорном районе СК""",станица Ессентукская,Предгорный ,2618021293,1142651050167
МКУ МЦБ АМРСК,село Дивное,Апанасенковский,2602003933,1162651072880
Администрация АМР СК,село Дивное,Апанасенковский,2602005514,1042600489690
"ГКУ ""ПАСС СК""",Ставрополь,Ставрополь,2636046075,1052600358238
"ГБУ СК ""Центр адаптивной физической культуры и спорта""",Ставрополь,Ставрополь,2636029351,1022601975395
"ГКДОУ ""Детский сад №7 ""Дюймовочка""",Ессентуки,Ессентуки,2626026168,1022601226350
"ГКУ СК ""РИАЦ""",Ставрополь,Ставрополь,2634094348,1152651027407
АМО села Киевка АР СК,село  Киевка,Апанасенковский,2602004920,1022602624252
"ГКУ ""Детский дом № 10""",поселок Иноземцево,Железноводск,2627013450,1022603427770
Дума города - курорта Железноводска Ставропольского края,Железноводск,Железноводск,2627015666,1022603425536
УАИГ,Железноводск,Железноводск,2627017720,1022603428880
Комитет финансов и бюджета администрации города Ставрополя,Ставрополь,Ставрополь,2636039215,1022601931989
"ГБУК СК ""СКМИИ""",Ставрополь,Ставрополь,2636013256,1022601997186
"ГБУ СК ""Степновская райСББЖ""",село  Степное,Степновский,2620005764,1042600370031
"ГБУ СК ""Красногвардейская райСББЖ""",село Красногвардейское,Красногвардейский,2611007331,1032601622470
"ГКУ ""НИЦ""",Ставрополь,Ставрополь,2634035631,1022601978300
Администрация Водораздельного сельсовета,село Водораздел,Андроповский ,2603006790,1022603625648
Учебный центр министерства финансов Ставропольского края,Ставрополь,Ставрополь,2635098507,1072635004155
Администрация муниципального образования Просянского сельсовета Петровского района СК,село  Просянка,Петровский,2617007465,1022600939371
Администрация села Сухая Буйвола,село Сухая Буйвола,Петровский,2617007514,1022600938469
Администрация МО Кугультинского сельсовета,село Кугульта,Грачевский ,2606007311,1022603024377
Администрация муниципального образования Шангалинского сельсовета Петровского района СК,село  Шангала,Петровский,2617007480,1022600937985
Администрация муниципального образования Пригородного сельсовета,поселок Железноводский,Предгорный ,2618011390,1022600963549
РТК Ставропольского края,Ставрополь,Ставрополь,2635105024,1072635017575
Финансовое управление ,село Дивное,Апанасенковский,2602005553,1042600490019
"ГБУЗ СК ""Нефтекумская РБ""",Нефтекумск,Нефтекумский,2614015309,1032601800241
АМО г. Новоалександровск,Новоалександровск,Новоалександровский,2615001919,1022602823187
"ГБУ СК ""Ставропольская КВЛ""",Светлоград,Петровский,2617800314,1122651020304
"ГБУ СК ""Александровская райСББЖ""",село Александровское,Александровский ,2601008390,1042601020373
АМО село  Толстово-Васюковского,село  Толстово-Васюковское,Буденновский,2624023002,1032601790066
"ГБУ СК ""Предгорная райСББЖ""",станица Ессентуская,Предгорный ,2618015719,1042600030032
"ГБУЗ СК ""Пятигорская городская поликлиника №3""",поселок Горячеводский,Пятигорск,2632016305,1022601623593
"ГБУ СК ""Ставропольская горСББЖ""",Ставрополь,Ставрополь,2635071713,1032600974009
Министерство имущественных отношений Ставропольского края,Ставрополь,Ставрополь,2634051351,1022601949644
"ГКОУ ""Специальная (коррекционная) общеобразовательная школа-интернат №1""",Железноводск,Железноводск,2627013651,1022603429089
"ГБУ СК ""Невинномысская горСББЖ""",Невинномысск,Невинномысск,2631025963,1042600800065
"ГБУ СК ""Пятигорская горСББЖ""",Пятигорск,Пятигорск,2632071440,1032600760048
Администрация города Лермонтова,Лермонтов,Лермонтов,2629001066,1022603425272
